x_lsat,x_ugpa,x_fulltime,x_fam_inc,x_tier,z_white,y_pass_bar
34.0,3.2,1,4.0,5,1,1
32.0,2.9,1,4.0,3,1,1
37.0,3.4,2,4.0,3,1,1
45.0,3.4,1,4.0,4,1,1
34.0,4.0,1,4.0,4,1,1
38.0,3.2,1,4.0,4,1,1
29.0,3.0,1,3.0,3,0,0
37.0,3.0,1,4.0,3,1,1
42.0,3.6,1,4.0,4,1,1
39.0,3.2,1,4.0,3,1,1
28.0,3.2,1,3.0,2,1,1
40.0,3.5,1,4.0,3,1,1
39.0,2.9,1,4.0,4,1,1
29.0,2.8,1,4.0,5,0,1
27.0,3.3,1,4.0,3,1,1
31.0,2.9,2,3.0,3,1,1
39.0,3.0,1,3.0,1,1,1
44.0,3.9,1,2.0,4,1,1
38.0,3.0,1,4.0,4,1,1
45.0,3.1,1,4.0,4,1,1
40.0,3.4,1,4.0,4,1,1
36.0,3.9,1,4.0,4,1,1
33.0,3.4,1,4.0,5,1,1
43.0,3.1,1,3.0,6,1,1
47.0,3.8,1,4.0,6,1,1
42.0,3.7,1,4.0,4,1,1
39.0,3.3,1,4.0,4,1,1
31.0,3.7,1,4.0,6,0,1
41.0,3.9,1,4.0,5,1,1
33.0,3.6,1,3.0,3,1,1
36.0,3.3,1,3.0,4,1,1
36.0,2.9,1,4.0,3,1,1
33.0,3.4,1,2.0,2,1,0
44.0,4.0,1,4.0,6,1,1
42.0,3.0,1,4.0,4,1,1
32.0,3.0,1,3.0,3,1,1
34.0,2.8,1,4.0,2,1,1
34.0,3.5,1,4.0,4,1,1
32.0,3.4,2,3.0,3,1,1
37.5,3.2,1,4.0,3,1,1
39.0,2.8,1,4.0,4,1,1
34.0,2.6,1,4.0,2,1,1
40.0,3.3,1,3.0,3,1,1
40.0,3.4,1,4.0,4,1,1
37.0,3.4,1,4.0,4,1,1
32.0,3.3,1,2.0,2,1,0
33.0,2.9,1,4.0,2,1,1
35.0,3.4,1,4.0,3,1,1
40.0,4.0,1,3.0,4,1,1
37.0,3.6,1,3.0,5,1,1
42.0,3.3,1,3.0,4,1,1
38.0,3.4,1,4.0,5,1,1
42.0,3.6,1,2.0,4,1,1
34.0,2.4,1,4.0,4,1,1
34.0,2.7,1,5.0,2,1,1
42.0,3.2,1,4.0,5,1,1
32.0,2.8,1,4.0,3,0,1
35.0,3.8,1,2.0,4,1,1
24.0,3.1,1,3.0,5,0,1
48.0,4.0,1,4.0,5,1,1
32.0,2.7,1,3.0,3,1,1
40.0,3.3,1,4.0,3,1,1
37.0,3.1,1,4.0,4,1,1
37.0,3.8,2,3.0,2,1,1
23.5,2.1,1,2.0,5,0,0
40.0,3.6,1,4.0,3,1,1
37.0,3.4,1,3.0,3,1,1
33.0,3.7,1,4.0,4,1,1
36.0,3.4,1,5.0,5,1,1
34.0,3.1,1,3.0,3,1,1
34.0,3.2,1,1.0,5,1,1
36.0,2.9,1,4.0,3,1,1
35.0,3.1,1,4.0,5,1,0
22.5,1.9,1,3.0,2,0,0
44.0,3.7,1,4.0,4,1,1
39.0,2.6,2,2.0,3,1,1
23.0,2.4,1,4.0,1,0,1
41.0,4.0,1,3.0,4,1,1
40.0,3.7,1,4.0,6,1,1
40.0,3.2,1,3.0,4,1,1
32.0,2.9,1,4.0,3,1,1
44.0,3.0,1,3.0,3,1,1
30.0,3.1,2,4.0,2,1,1
33.0,3.4,1,4.0,5,1,1
35.0,3.3,1,4.0,3,1,1
41.0,3.2,1,5.0,2,1,1
30.0,3.4,1,4.0,5,0,1
34.0,3.0,1,4.0,3,1,1
32.0,3.6,1,5.0,3,1,1
31.0,3.2,1,4.0,2,1,1
25.0,2.5,1,2.0,1,0,1
34.0,2.5,1,2.0,2,1,0
44.0,2.9,1,4.0,4,1,1
37.0,3.8,1,2.0,3,1,1
41.0,2.3,1,4.0,3,1,1
36.0,3.1,1,4.0,3,1,1
37.5,3.0,1,3.0,3,1,1
45.0,2.9,1,2.0,4,1,1
41.0,3.2,1,3.0,3,1,1
41.0,3.1,1,4.0,6,1,1
26.0,3.1,1,2.0,4,0,0
34.0,3.3,1,3.0,1,0,1
48.0,3.9,1,3.0,5,1,1
40.0,2.8,1,4.0,3,1,1
37.0,3.1,1,4.0,5,1,1
37.0,2.9,1,4.0,3,1,1
39.0,3.6,1,4.0,3,1,1
38.0,3.1,1,3.0,5,1,1
42.0,3.7,1,4.0,4,1,1
37.0,2.8,1,3.0,3,1,1
43.0,3.0,1,2.0,4,1,1
33.5,2.5,1,3.0,2,1,1
38.0,3.3,1,4.0,4,1,1
27.0,2.8,1,3.0,3,0,1
37.0,3.8,1,2.0,4,1,1
38.0,3.7,2,4.0,4,1,1
42.0,3.5,1,3.0,4,1,1
38.0,2.7,1,2.0,3,1,1
38.0,3.7,1,3.0,4,1,1
37.0,2.2,2,3.0,4,1,0
43.0,3.4,1,3.0,4,1,1
38.0,3.1,1,2.0,3,1,1
47.0,2.8,1,4.0,3,1,1
36.0,3.3,1,3.0,3,1,1
39.0,3.3,1,4.0,2,1,1
38.0,3.4,2,3.0,3,1,1
34.0,2.7,1,2.0,1,1,1
37.0,3.8,1,3.0,4,1,1
47.0,3.2,1,3.0,4,1,1
44.0,3.2,1,4.0,4,1,1
33.0,2.5,1,3.0,2,1,0
44.0,3.7,1,3.0,5,1,1
45.0,3.9,1,4.0,5,1,1
33.5,3.3,1,5.0,3,1,1
35.0,3.4,1,4.0,5,1,1
37.0,3.7,1,2.0,4,1,1
39.0,3.4,2,4.0,5,1,1
31.0,3.5,1,4.0,2,1,1
36.0,3.7,1,4.0,3,1,1
45.0,3.0,1,3.0,4,1,1
38.0,3.4,1,3.0,3,1,1
35.0,2.8,1,4.0,5,1,1
37.0,3.3,1,4.0,4,1,1
38.0,4.0,2,1.0,3,1,1
36.0,3.2,1,2.0,3,1,1
30.0,3.1,1,4.0,3,1,1
31.0,3.9,1,3.0,5,1,1
40.0,3.1,1,3.0,5,1,1
34.0,3.0,1,3.0,3,1,1
39.0,3.2,1,3.0,3,1,1
43.0,3.0,1,1.0,3,1,1
34.0,3.7,1,3.0,3,1,1
33.0,3.1,1,3.0,3,1,1
38.0,3.6,1,4.0,3,1,1
35.0,3.8,1,4.0,3,1,1
38.0,2.7,1,4.0,5,1,1
21.0,2.6,1,1.0,1,0,0
29.5,1.6,1,3.0,1,1,1
37.0,3.5,1,3.0,3,1,1
40.0,2.7,1,4.0,3,1,1
37.0,3.3,1,3.0,3,1,1
45.0,3.9,1,4.0,3,1,1
31.0,2.7,2,4.0,2,1,1
32.5,3.1,1,4.0,4,1,1
36.0,3.3,2,1.0,5,1,1
36.0,3.8,1,4.0,3,1,0
42.0,3.2,1,3.0,3,1,1
42.0,3.7,1,3.0,4,1,1
37.0,3.4,2,3.0,4,1,1
35.0,3.3,1,4.0,3,1,1
32.0,3.2,1,4.0,5,1,1
34.0,3.6,1,4.0,5,1,1
34.0,3.1,1,3.0,3,1,1
32.0,2.4,1,3.0,4,0,1
39.0,3.7,2,3.0,4,1,1
41.0,3.8,1,4.0,4,1,1
34.0,3.5,1,3.0,3,1,1
37.0,3.6,1,3.0,4,1,1
25.0,3.3,1,3.0,4,0,0
48.0,3.2,1,4.0,5,1,1
45.0,3.4,1,4.0,6,1,1
35.0,3.3,1,3.0,3,1,1
41.0,3.4,1,4.0,4,1,1
36.0,3.2,1,3.0,3,0,1
45.0,3.7,2,4.0,3,1,1
41.0,3.4,1,3.0,3,1,1
38.0,3.3,1,3.0,4,1,1
21.0,2.5,2,3.0,3,0,1
40.0,3.6,1,4.0,3,1,1
37.5,3.4,1,5.0,6,1,1
39.0,3.3,1,3.0,6,1,1
38.0,2.8,1,3.0,3,1,0
29.5,3.2,2,4.0,5,1,1
38.0,3.1,1,5.0,4,1,1
29.5,3.1,1,3.0,2,1,1
39.0,3.4,2,4.0,3,1,1
36.0,3.3,1,3.0,4,1,1
39.0,3.7,1,4.0,4,1,1
39.0,2.9,2,3.0,4,1,1
41.0,2.4,1,2.0,2,1,1
30.0,2.5,1,4.0,3,1,0
40.0,3.0,1,3.0,3,1,1
33.0,3.0,1,3.0,3,1,1
37.0,3.1,1,4.0,3,1,1
37.0,3.7,1,4.0,5,1,1
42.0,3.5,1,3.0,4,1,1
43.0,3.5,1,4.0,4,1,1
42.0,3.4,1,3.0,6,1,1
25.5,3.6,1,4.0,3,1,1
46.0,3.2,1,4.0,5,1,1
41.0,3.7,1,4.0,6,1,1
35.0,3.0,1,3.0,3,1,1
36.0,2.9,1,1.0,3,1,1
37.0,3.4,1,4.0,3,1,1
35.0,2.7,2,4.0,3,1,0
39.0,2.4,1,3.0,3,1,1
33.5,2.8,1,4.0,6,1,1
41.0,2.9,1,3.0,4,1,1
33.0,3.2,2,3.0,3,1,1
42.0,3.1,1,4.0,4,1,1
40.5,3.3,1,4.0,5,1,1
39.0,3.8,1,3.0,3,1,1
38.0,3.7,1,4.0,4,1,1
31.0,3.7,1,4.0,2,1,1
39.0,3.4,1,4.0,3,1,1
48.0,3.8,1,4.0,5,1,1
41.0,3.1,1,5.0,3,1,1
34.5,1.9,2,3.0,1,1,1
40.0,3.2,1,4.0,5,1,1
47.0,3.6,1,4.0,6,1,1
42.0,3.5,1,5.0,6,1,1
33.0,3.1,1,4.0,3,1,1
44.0,3.7,1,4.0,6,1,1
41.0,3.6,1,3.0,5,1,1
41.0,3.7,1,4.0,3,1,1
43.0,3.3,1,4.0,5,1,0
37.0,3.7,1,3.0,4,1,1
35.0,3.7,1,3.0,3,1,1
39.0,3.5,1,4.0,4,1,1
40.0,3.6,1,5.0,6,1,1
43.0,3.0,1,3.0,4,1,1
35.0,3.6,1,3.0,5,1,1
30.0,2.4,1,3.0,3,0,1
32.0,3.7,1,3.0,4,1,1
38.0,2.7,1,4.0,4,1,1
25.0,2.4,1,1.0,3,0,1
46.0,3.5,1,5.0,5,1,1
46.0,3.3,1,4.0,6,1,1
40.0,3.5,1,4.0,4,1,1
39.0,3.8,1,4.0,4,1,1
39.5,3.0,1,5.0,5,1,0
37.0,3.2,1,4.0,2,1,1
39.0,3.1,1,3.0,5,1,1
36.0,3.5,1,3.0,4,1,1
41.0,3.2,1,4.0,4,1,1
48.0,3.5,1,4.0,5,1,1
40.0,3.6,1,3.0,4,1,1
44.0,4.0,1,3.0,5,1,1
37.0,3.8,1,3.0,3,1,1
29.0,3.7,1,5.0,1,1,1
38.0,3.3,1,4.0,3,1,1
38.0,2.6,1,4.0,3,1,1
44.0,4.0,1,4.0,5,1,1
39.0,3.3,1,3.0,4,1,1
31.0,2.9,1,3.0,2,1,1
31.0,2.3,1,4.0,6,1,0
37.0,3.1,1,4.0,4,1,1
37.0,3.0,1,3.0,3,1,1
42.0,3.8,1,4.0,4,1,1
38.0,3.0,1,4.0,4,1,1
34.0,2.7,2,4.0,3,1,0
39.0,3.4,1,3.0,4,1,1
43.0,3.8,1,4.0,4,1,1
35.0,3.6,1,4.0,3,1,1
35.0,3.0,1,2.0,3,1,1
30.0,3.4,1,2.0,4,1,1
32.0,3.3,1,3.0,5,1,1
45.0,3.8,1,4.0,6,1,1
33.0,3.4,1,5.0,4,1,1
37.0,2.6,1,4.0,3,1,1
40.0,3.5,1,3.0,5,1,1
37.0,2.8,1,3.0,3,1,1
37.0,2.7,1,4.0,2,1,1
39.0,2.9,1,4.0,6,1,1
39.0,3.7,1,3.0,4,1,1
38.0,3.6,1,4.0,4,1,1
45.0,3.4,1,4.0,5,1,1
41.0,3.8,1,4.0,6,1,1
37.0,3.1,1,5.0,3,1,1
42.0,3.4,1,2.0,4,1,1
28.0,2.5,1,1.0,4,0,1
39.0,3.2,1,3.0,3,1,1
36.5,2.4,2,4.0,3,1,1
41.0,3.7,1,4.0,5,1,1
36.7,2.7,1,3.0,1,1,1
35.0,3.9,1,4.0,4,1,1
45.0,3.2,1,4.0,4,1,1
48.0,3.8,1,4.0,4,1,1
40.0,3.4,2,4.0,3,1,0
43.0,3.4,1,4.0,5,1,1
22.5,2.7,2,3.0,4,0,0
38.0,2.4,1,5.0,3,1,1
26.0,3.2,1,1.0,5,0,0
41.0,4.0,1,3.0,4,1,1
36.0,3.6,1,3.0,5,1,1
33.0,2.8,2,3.0,3,0,0
39.0,2.3,2,4.0,5,1,1
29.0,3.9,2,3.0,1,1,0
35.0,3.8,1,1.0,6,1,1
31.0,2.7,1,3.0,3,1,1
22.0,2.6,2,5.0,3,1,0
40.0,3.1,1,3.0,3,1,1
37.5,3.7,1,4.0,5,1,0
33.0,3.5,1,3.0,5,1,1
33.0,3.5,1,4.0,3,1,1
28.5,3.2,1,4.0,2,1,0
38.0,3.7,1,2.0,3,1,1
38.0,2.8,1,4.0,3,1,1
28.0,2.4,1,3.0,3,0,0
37.0,3.4,1,3.0,3,1,1
35.0,3.4,1,3.0,4,1,1
43.5,3.5,1,5.0,5,1,1
29.0,2.9,1,1.0,2,1,1
44.0,3.0,2,1.0,3,1,1
32.5,3.5,1,4.0,3,1,0
44.0,3.5,1,4.0,5,1,1
28.0,3.4,2,3.0,4,1,1
41.0,3.5,1,4.0,5,1,1
31.5,3.0,1,3.0,3,1,1
35.0,3.3,1,3.0,2,1,1
35.0,3.3,1,3.0,3,1,1
31.0,3.2,1,3.0,3,1,1
26.0,2.9,1,5.0,1,0,1
36.0,3.0,1,4.0,5,1,1
38.0,2.5,1,4.0,4,0,1
23.0,2.3,1,2.0,2,0,1
39.0,3.0,1,4.0,4,1,1
39.0,2.8,1,4.0,3,1,1
27.0,3.9,1,3.0,2,0,1
35.0,3.4,1,3.0,3,1,1
40.0,3.1,2,4.0,3,1,1
40.0,3.0,1,3.0,4,1,1
38.0,3.3,1,4.0,4,1,1
40.0,2.5,1,4.0,6,1,1
34.0,3.4,1,4.0,3,1,1
33.0,3.1,1,4.0,2,1,1
35.0,3.5,1,4.0,3,1,1
39.0,3.4,1,3.0,3,1,1
36.0,3.0,1,3.0,3,1,1
29.0,3.7,1,2.0,3,1,1
39.0,3.4,1,4.0,4,1,1
42.0,3.1,1,3.0,4,1,1
37.5,3.6,1,4.0,4,1,1
32.0,3.7,1,2.0,5,0,1
36.0,3.2,1,3.0,3,1,1
35.5,3.1,1,4.0,4,1,1
41.0,3.3,1,5.0,4,1,1
42.0,3.2,1,4.0,5,1,1
44.0,3.2,1,3.0,4,1,1
42.0,3.6,1,4.0,3,1,1
28.5,2.9,1,4.0,3,1,1
36.0,2.8,2,3.0,4,1,1
30.0,3.4,1,4.0,4,1,1
33.0,3.0,1,3.0,4,0,0
36.0,3.6,1,2.0,3,1,1
35.0,2.9,1,4.0,4,1,1
34.0,2.9,1,2.0,3,1,1
38.0,2.8,1,3.0,4,1,1
33.0,3.6,1,4.0,1,1,1
44.0,3.4,1,4.0,5,1,1
42.0,3.7,1,5.0,6,1,1
36.0,3.8,1,4.0,3,1,1
44.0,3.6,1,3.0,3,1,1
28.0,3.3,1,2.0,2,1,0
38.0,3.2,1,2.0,4,1,1
38.0,3.4,1,4.0,3,1,1
39.0,3.3,1,3.0,4,1,1
39.0,2.9,2,2.0,3,1,1
30.5,2.8,1,2.0,2,1,1
32.0,3.1,1,3.0,3,1,1
37.0,3.8,2,2.0,4,1,1
40.0,3.1,1,4.0,3,1,1
35.0,3.3,1,4.0,5,1,1
35.0,3.6,1,3.0,4,1,1
40.0,2.5,1,2.0,3,1,0
31.0,3.5,1,3.0,4,1,1
32.0,3.1,1,4.0,3,1,1
46.0,2.9,1,3.0,4,1,1
32.5,3.0,1,3.0,5,1,1
25.0,2.7,2,1.0,3,0,0
40.0,3.3,1,4.0,4,1,1
35.0,3.2,1,4.0,3,1,1
38.0,2.9,1,3.0,5,1,1
31.0,3.7,1,3.0,3,1,1
34.0,2.5,1,4.0,5,1,1
37.0,3.1,1,4.0,3,1,1
36.0,3.2,1,4.0,2,1,1
41.0,3.2,1,3.0,3,1,1
38.0,3.6,2,3.0,6,1,1
46.0,3.8,1,4.0,5,1,1
36.0,3.2,1,4.0,4,1,1
21.0,3.3,1,1.0,1,1,1
39.0,3.0,1,4.0,3,1,1
40.0,3.5,1,3.0,3,1,0
43.0,3.8,1,3.0,5,1,1
34.0,2.9,1,4.0,2,1,1
39.0,3.7,1,3.0,4,1,0
34.5,2.8,1,3.0,2,1,1
39.0,3.0,1,3.0,4,1,1
31.0,3.1,1,1.0,4,0,1
38.0,3.5,1,3.0,4,1,1
37.5,3.1,1,3.0,4,1,0
44.0,3.8,1,4.0,5,1,1
39.0,3.3,1,4.0,4,1,1
33.0,3.5,1,2.0,3,1,1
33.0,3.6,1,3.0,3,1,1
38.0,3.4,1,4.0,3,1,1
40.0,3.0,1,3.0,3,1,1
46.0,3.8,1,4.0,6,1,1
38.5,2.9,1,4.0,4,1,1
46.0,3.3,1,4.0,4,1,1
42.0,3.5,1,4.0,6,1,1
48.0,3.7,1,3.0,6,1,1
42.0,3.6,1,3.0,4,1,1
42.0,3.2,1,3.0,4,1,1
41.0,3.4,1,4.0,2,1,1
37.0,3.3,2,3.0,4,1,1
23.0,2.3,1,2.0,1,0,0
35.0,3.2,1,3.0,2,1,1
40.0,3.3,1,4.0,3,1,1
45.0,3.3,1,5.0,3,1,1
39.0,3.3,1,3.0,4,1,1
37.0,3.6,1,4.0,4,1,0
32.5,2.9,1,4.0,5,1,1
36.0,2.9,1,4.0,4,1,1
35.0,3.3,1,3.0,3,1,1
35.0,3.6,1,4.0,3,1,1
46.0,3.4,1,4.0,4,1,1
43.0,3.8,1,4.0,5,1,1
42.0,3.7,1,3.0,5,1,1
33.5,2.7,1,4.0,5,1,1
32.0,2.5,1,5.0,2,1,1
34.3,3.0,2,3.0,5,1,1
39.0,2.3,1,4.0,3,1,1
38.0,3.5,1,3.0,3,1,1
40.0,3.3,1,3.0,3,1,1
27.0,2.7,1,3.0,4,0,1
44.0,3.4,1,5.0,5,1,1
40.0,3.6,1,4.0,5,1,1
46.0,3.2,1,3.0,4,1,1
38.0,2.4,1,4.0,2,1,1
36.0,3.2,1,2.0,5,1,1
42.0,3.6,1,2.0,4,1,1
41.0,2.6,1,3.0,4,1,1
35.0,3.1,1,5.0,4,1,1
32.3,3.3,1,3.0,3,1,1
29.5,2.6,1,5.0,3,0,0
32.0,3.4,1,4.0,4,1,1
39.7,2.8,1,2.0,4,1,1
32.0,3.1,1,4.0,3,1,0
37.0,3.1,1,5.0,3,1,1
41.0,3.6,2,3.0,3,1,1
40.0,3.5,1,5.0,4,1,1
37.0,3.7,1,4.0,4,1,1
34.0,3.3,1,3.0,4,1,1
31.0,3.7,1,3.0,5,1,1
35.0,2.9,2,1.0,5,1,1
32.5,3.3,1,4.0,3,1,1
26.0,3.0,2,3.0,2,1,1
36.0,2.1,1,3.0,3,1,0
36.0,2.9,1,3.0,3,1,1
32.0,2.8,1,4.0,2,1,1
32.0,2.2,1,4.0,1,1,1
47.0,3.6,1,4.0,5,1,1
36.0,3.3,1,4.0,3,1,1
38.0,2.9,1,4.0,3,1,1
32.0,3.3,1,4.0,3,1,1
39.0,2.3,1,2.0,2,1,0
33.0,3.2,2,2.0,3,1,1
42.0,3.8,1,3.0,6,1,1
34.5,3.3,1,3.0,4,1,0
35.0,3.2,1,3.0,3,1,1
41.0,3.4,1,4.0,4,1,1
41.0,3.3,1,3.0,3,1,1
38.0,3.0,1,3.0,3,1,1
43.0,2.8,1,2.0,5,1,1
40.0,4.0,1,3.0,4,1,1
36.5,3.2,1,3.0,3,1,1
41.0,2.9,1,4.0,3,1,1
40.0,3.8,1,4.0,4,1,1
44.0,2.1,2,4.0,3,1,1
40.0,3.3,1,4.0,4,1,1
31.0,3.5,1,3.0,3,1,1
34.0,3.3,1,4.0,3,1,0
35.0,3.2,1,4.0,4,1,1
40.0,3.5,1,4.0,5,1,1
33.0,3.2,1,4.0,5,1,1
30.0,2.8,1,3.0,3,0,0
40.0,3.7,1,3.0,4,1,1
39.0,3.4,1,4.0,4,1,1
28.0,3.1,1,2.0,4,0,0
36.0,2.9,1,3.0,3,1,1
34.5,2.7,1,3.0,3,1,1
34.0,3.1,1,4.0,4,1,1
31.0,3.2,1,3.0,3,1,1
37.0,2.9,1,4.0,3,1,1
30.0,2.8,1,4.0,5,1,1
34.0,3.5,1,4.0,3,1,1
36.5,3.4,1,5.0,3,1,1
23.0,2.8,1,2.0,4,0,1
31.0,3.4,1,4.0,3,1,1
36.0,3.7,1,4.0,3,1,1
30.0,3.2,1,5.0,4,1,1
44.0,3.2,1,2.0,5,1,1
38.0,3.1,2,4.0,3,1,1
45.0,3.1,2,4.0,4,1,1
34.0,3.6,1,4.0,5,1,0
33.0,3.0,1,4.0,5,1,1
42.0,2.5,1,5.0,4,1,1
33.5,3.5,1,4.0,3,1,1
41.0,3.1,1,5.0,3,1,1
37.0,2.8,1,5.0,3,1,1
40.0,2.9,1,2.0,4,1,1
42.0,3.4,1,4.0,4,1,1
39.0,3.0,1,4.0,3,1,1
39.0,3.7,1,4.0,4,1,1
46.0,3.9,1,3.0,4,1,1
37.0,3.5,1,4.0,4,1,1
28.0,2.3,1,2.0,1,1,1
35.5,3.3,1,4.0,3,1,1
37.0,3.3,1,5.0,5,1,1
44.0,3.8,1,4.0,6,1,1
32.5,3.1,1,3.0,2,1,1
43.0,3.7,1,4.0,5,1,1
37.0,3.4,1,4.0,5,1,1
32.5,2.8,2,4.0,5,1,1
42.0,3.1,1,4.0,3,1,1
32.0,3.1,1,3.0,3,1,1
41.0,2.7,2,3.0,3,1,1
35.5,3.3,1,3.0,4,1,1
44.0,3.2,1,4.0,3,1,1
34.5,3.1,1,5.0,3,1,1
33.5,3.0,1,5.0,3,1,1
37.0,3.7,2,4.0,3,1,1
37.0,2.8,1,1.0,5,1,1
38.0,3.1,1,4.0,3,1,1
29.0,3.9,1,4.0,3,1,1
35.0,2.8,1,3.0,4,0,1
33.0,3.7,1,4.0,4,1,1
40.0,3.6,1,2.0,5,1,1
31.0,3.2,1,3.0,2,1,1
46.0,3.8,1,4.0,4,1,1
35.5,3.3,1,1.0,4,1,1
44.0,3.5,1,3.0,5,1,1
35.0,2.9,2,4.0,2,1,1
42.0,3.5,1,2.0,4,1,1
34.0,3.1,1,3.0,3,1,1
32.0,3.4,1,4.0,3,1,1
40.0,3.7,1,3.0,3,1,0
40.0,3.1,1,4.0,3,1,1
37.0,3.9,1,4.0,2,1,1
34.0,3.3,2,3.0,4,1,0
37.0,3.9,2,4.0,5,1,1
36.0,2.5,1,4.0,3,1,1
39.0,2.9,1,3.0,4,1,1
31.0,2.7,1,2.0,2,1,1
35.0,3.9,1,2.0,4,1,1
37.0,2.5,1,4.0,3,1,1
35.5,1.9,1,5.0,3,1,1
35.0,3.6,1,3.0,4,1,1
40.0,3.3,1,4.0,4,1,1
30.0,3.0,1,3.0,3,0,1
44.0,3.2,1,4.0,3,1,1
45.0,3.7,1,4.0,5,1,1
38.0,3.3,2,4.0,3,1,1
41.0,3.4,1,3.0,5,1,0
34.5,3.6,1,3.0,4,1,1
40.0,2.6,1,2.0,3,1,1
46.0,3.5,1,4.0,5,1,1
41.0,3.1,1,4.0,4,1,1
33.0,3.6,1,5.0,3,1,1
36.0,3.8,2,3.0,3,1,1
39.5,3.4,1,3.0,3,1,1
35.0,3.6,1,3.0,4,1,1
33.0,3.7,1,3.0,4,1,1
39.0,3.5,1,4.0,3,1,1
39.0,3.6,1,5.0,4,1,1
46.0,3.3,1,2.0,4,1,1
37.0,3.8,1,2.0,4,1,1
31.0,3.3,1,3.0,3,1,1
40.0,3.2,1,4.0,3,1,1
36.0,2.3,1,2.0,4,1,1
43.0,2.9,1,3.0,4,1,1
40.0,3.8,1,3.0,4,1,1
21.0,2.2,1,2.0,4,0,0
35.0,2.1,1,4.0,3,1,1
35.5,2.8,1,3.0,2,1,0
38.0,3.5,1,4.0,5,1,1
38.0,3.2,1,4.0,5,1,1
43.0,2.8,1,4.0,4,1,1
39.5,3.2,1,4.0,4,1,1
42.0,3.6,1,3.0,4,1,1
38.0,3.1,2,4.0,4,1,1
33.0,3.3,1,5.0,3,1,1
26.0,2.8,1,4.0,1,0,0
38.0,3.2,1,3.0,6,1,1
39.0,3.4,1,3.0,3,1,1
39.0,3.3,1,4.0,4,1,1
39.0,3.8,1,2.0,4,1,1
38.0,3.9,1,2.0,5,1,0
43.0,3.7,1,3.0,3,1,1
36.0,2.9,1,2.0,5,1,1
24.3,3.6,1,3.0,4,1,1
39.0,3.7,1,2.0,4,1,1
44.0,2.1,1,5.0,3,1,1
47.0,3.6,1,5.0,5,1,1
33.0,2.3,1,3.0,2,1,1
47.0,2.2,1,4.0,3,1,0
33.0,3.0,1,5.0,2,1,1
35.0,3.1,1,3.0,4,1,1
34.0,2.7,2,2.0,3,1,1
24.7,3.4,2,2.0,3,1,1
39.0,3.0,1,3.0,3,1,1
42.0,3.9,1,1.0,4,1,1
44.0,3.1,1,3.0,5,1,1
33.0,3.0,1,2.0,4,0,1
37.0,3.3,1,4.0,3,1,1
34.0,2.9,2,1.0,4,1,1
36.0,3.5,1,4.0,3,1,1
34.0,3.4,1,4.0,4,1,1
37.0,3.8,1,4.0,4,1,1
23.0,2.3,1,4.0,1,1,1
40.0,3.3,1,5.0,3,1,1
37.0,3.3,1,4.0,5,1,1
31.0,3.5,1,2.0,3,1,1
29.0,3.7,1,2.0,4,1,1
34.0,2.5,1,5.0,2,1,1
40.0,2.5,1,2.0,4,1,1
43.0,3.7,1,4.0,4,1,1
44.0,3.7,1,3.0,6,1,1
32.0,3.8,1,3.0,3,1,1
34.0,2.8,2,3.0,5,1,1
34.0,3.0,2,2.0,3,1,0
29.0,3.2,1,4.0,2,1,1
44.0,3.2,1,4.0,4,1,1
37.0,3.0,1,4.0,3,1,1
34.0,3.6,2,4.0,4,1,1
39.0,2.6,1,3.0,3,1,1
29.0,3.0,1,5.0,5,1,1
37.0,4.0,1,3.0,4,1,1
35.0,3.4,1,4.0,5,1,0
39.0,3.4,2,3.0,5,1,1
35.0,2.6,1,4.0,3,1,1
40.0,3.1,1,3.0,5,1,1
40.0,3.8,1,4.0,4,1,1
35.0,3.2,1,3.0,3,1,1
39.0,3.0,1,3.0,3,1,1
45.0,2.6,1,4.0,4,1,1
32.5,2.8,1,4.0,2,1,1
34.0,2.4,1,3.0,3,1,1
32.0,3.7,1,3.0,4,1,1
43.0,3.5,1,4.0,5,1,1
37.0,3.5,1,3.0,4,1,1
32.7,3.4,1,4.0,5,1,0
33.0,2.9,1,3.0,2,1,1
41.0,3.6,1,4.0,3,1,1
41.0,3.4,1,3.0,4,1,1
41.0,4.0,1,4.0,4,1,1
48.0,3.9,1,5.0,5,1,1
42.0,3.4,1,5.0,5,1,1
46.0,3.1,1,5.0,5,1,1
40.0,3.1,1,4.0,3,1,1
39.5,3.5,1,4.0,4,1,1
37.0,3.1,1,4.0,3,1,1
46.0,3.4,1,4.0,4,1,1
48.0,3.6,1,3.0,5,1,1
36.0,3.4,1,4.0,4,1,0
34.0,3.5,1,3.0,3,1,1
28.0,3.3,1,2.0,5,0,1
37.0,3.4,1,4.0,4,1,1
44.0,3.9,1,4.0,6,1,1
32.5,3.2,1,5.0,3,1,1
31.0,2.4,2,3.0,3,1,0
37.0,3.4,1,4.0,3,1,1
38.0,2.9,1,4.0,5,1,1
26.0,2.6,1,3.0,4,0,1
36.0,4.0,1,2.0,4,1,1
39.0,3.8,1,4.0,4,1,1
34.0,3.4,1,4.0,3,1,1
36.0,3.6,1,4.0,3,1,1
34.0,3.3,1,4.0,4,1,1
36.0,3.4,1,3.0,4,1,1
39.0,2.6,1,3.0,4,1,1
42.5,3.4,1,3.0,5,1,1
41.0,2.9,1,4.0,4,1,1
39.0,3.1,1,4.0,2,1,1
25.0,3.7,1,4.0,2,1,1
